run_id,workload,force,window_idx,t_ms,dt_ms,hw_threads,pcore_threads,pcore_count,ecore_count,d_inst,d_cycles,d_mem,d_cache_miss,d_pf,d_mem_stall,d_uops,d_inst_p,d_cycles_p,d_mem_p,d_cache_miss_p,d_pf_p,d_mem_stall_p,d_uops_p,d_inst_e,d_cycles_e,d_mem_e,d_cache_miss_e,d_pf_e,d_mem_stall_e,d_uops_e,rchar_p,wchar_p,syscr_p,syscw_p,read_bytes_p,write_bytes_p,rchar_e,wchar_e,syscr_e,syscw_e,read_bytes_e,write_bytes_e,inst_per_ms,cycles_per_ms,IPC,CPI,Cache_Miss_Ratio,Uop_per_Cycle,MemStall_per_Mem,MemStall_per_Inst,FaultRate_per_mem,RChar_per_Cycle,WChar_per_Cycle,RBytes_per_Cycle,WBytes_per_Cycle,IPC_p,Cache_Miss_Ratio_p,Uop_per_Cycle_p,MemStall_per_Mem_p,MemStall_per_Inst_p,FaultRate_per_mem_p,RChar_per_Cycle_p,WChar_per_Cycle_p,RBytes_per_Cycle_p,WBytes_per_Cycle_p,IPC_e,Cache_Miss_Ratio_e,Uop_per_Cycle_e,MemStall_per_Mem_e,MemStall_per_Inst_e,FaultRate_per_mem_e,RChar_per_Cycle_e,WChar_per_Cycle_e,RBytes_per_Cycle_e,WBytes_per_Cycle_e
runP_mt_compute,mt_compute,P,26,2763.045,100.000,21,21,8,0,4776186622,1835111892,332178862,3476,0,14387870,0,4776186622,1835111892,332178862,3476,0,14387870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47761866.2199999988,18351118.9200000018,2.60266780,0.38422114,0.00001046,0.00000000,0.04331362,0.00301242,0.00000000,0.00000739,0.00000173,0.00000000,0.00000223,2.60266780,0.00001046,0.00000000,0.04331362,0.00301242,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,27,2869.321,100.000,21,21,8,0,4467473743,1718465283,310900978,4583,0,14562154,0,4467473743,1718465283,310900978,4583,0,14562154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44674737.4299999997,17184652.8299999982,2.59968810,0.38466153,0.00001474,0.00000000,0.04683856,0.00325959,0.00000000,0.00000789,0.00000185,0.00000000,0.00000000,2.59968810,0.00001474,0.00000000,0.04683856,0.00325959,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,28,2977.467,100.000,21,21,8,0,4595190114,1766876584,319743279,3860,0,12583239,0,4595190114,1766876584,319743279,3860,0,12583239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45951901.1400000006,17668765.8399999999,2.60074198,0.38450565,0.00001207,0.00000000,0.03935419,0.00273835,0.00000000,0.00000768,0.00000180,0.00000000,0.00000000,2.60074198,0.00001207,0.00000000,0.03935419,0.00273835,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,29,3082.509,100.000,21,21,8,0,4299564180,1653257551,299248605,4017,0,12733355,0,4299564180,1653257551,299248605,4017,0,12733355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42995641.7999999970,16532575.5099999998,2.60066205,0.38451747,0.00001342,0.00000000,0.04255109,0.00296155,0.00000000,0.00000821,0.00000192,0.00000000,0.00000000,2.60066205,0.00001342,0.00000000,0.04255109,0.00296155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,30,3189.910,100.000,21,21,8,0,4298234142,1653079111,299245322,5161,0,14072068,0,4298234142,1653079111,299245322,5161,0,14072068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42982341.4200000018,16530791.1099999994,2.60013820,0.38459494,0.00001725,0.00000000,0.04702519,0.00327392,0.00000000,0.00000821,0.00000192,0.00000000,0.00000000,2.60013820,0.00001725,0.00000000,0.04702519,0.00327392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,31,3298.871,100.000,21,21,8,0,4920151664,1890950182,342224293,4669,0,16767922,0,4920151664,1890950182,342224293,4669,0,16767922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49201516.6400000006,18909501.8200000003,2.60194674,0.38432762,0.00001364,0.00000000,0.04899688,0.00340801,0.00000000,0.00000718,0.00000168,0.00000000,0.00000000,2.60194674,0.00001364,0.00000000,0.04899688,0.00340801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,32,3406.402,100.000,21,21,8,0,5444762655,2090297083,378237609,1738,0,13520897,0,5444762655,2090297083,378237609,1738,0,13520897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54447626.5499999970,20902970.8299999982,2.60477934,0.38390968,0.00000459,0.00000000,0.03574710,0.00248328,0.00000000,0.00000649,0.00000152,0.00000000,0.00000000,2.60477934,0.00000459,0.00000000,0.03574710,0.00248328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,33,3513.622,100.000,21,21,8,0,5892116109,2261449032,409153658,1575,0,17644917,0,5892116109,2261449032,409153658,1575,0,17644917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58921161.0900000036,22614490.3200000003,2.60546049,0.38380931,0.00000385,0.00000000,0.04312540,0.00299467,0.00000000,0.00000600,0.00000140,0.00000000,0.00000181,2.60546049,0.00000385,0.00000000,0.04312540,0.00299467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,34,3620.814,100.000,21,21,8,0,5417859045,2080007702,376444532,2153,0,14926959,0,5417859045,2080007702,376444532,2153,0,14926959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54178590.4500000030,20800077.0199999996,2.60473028,0.38391691,0.00000572,0.00000000,0.03965248,0.00275514,0.00000000,0.00000653,0.00000153,0.00000000,0.00000000,2.60473028,0.00000572,0.00000000,0.03965248,0.00275514,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,35,3724.700,100.000,21,21,8,0,5592925112,2146925114,388471673,1980,0,12610973,0,5592925112,2146925114,388471673,1980,0,12610973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55929251.1199999973,21469251.1400000006,2.60508626,0.38386445,0.00000510,0.00000000,0.03246304,0.00225481,0.00000000,0.00000632,0.00000148,0.00000000,0.00000000,2.60508626,0.00000510,0.00000000,0.03246304,0.00225481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
