run_id,workload,force,window_idx,t_ms,dt_ms,hw_threads,pcore_threads,pcore_count,ecore_count,d_inst,d_cycles,d_mem,d_cache_miss,d_pf,d_mem_stall,d_uops,d_inst_p,d_cycles_p,d_mem_p,d_cache_miss_p,d_pf_p,d_mem_stall_p,d_uops_p,d_inst_e,d_cycles_e,d_mem_e,d_cache_miss_e,d_pf_e,d_mem_stall_e,d_uops_e,rchar_p,wchar_p,syscr_p,syscw_p,read_bytes_p,write_bytes_p,rchar_e,wchar_e,syscr_e,syscw_e,read_bytes_e,write_bytes_e,inst_per_ms,cycles_per_ms,IPC,CPI,Cache_Miss_Ratio,Uop_per_Cycle,MemStall_per_Mem,MemStall_per_Inst,FaultRate_per_mem,RChar_per_Cycle,WChar_per_Cycle,RBytes_per_Cycle,WBytes_per_Cycle,IPC_p,Cache_Miss_Ratio_p,Uop_per_Cycle_p,MemStall_per_Mem_p,MemStall_per_Inst_p,FaultRate_per_mem_p,RChar_per_Cycle_p,WChar_per_Cycle_p,RBytes_per_Cycle_p,WBytes_per_Cycle_p,IPC_e,Cache_Miss_Ratio_e,Uop_per_Cycle_e,MemStall_per_Mem_e,MemStall_per_Inst_e,FaultRate_per_mem_e,RChar_per_Cycle_e,WChar_per_Cycle_e,RBytes_per_Cycle_e,WBytes_per_Cycle_e
runE_compute_only,compute_only,E,29,2919.010,100.830,1,0,0,1,133417299,111599390,64951778,1578305,0,83642335,148910370,0,0,0,0,0,0,0,133417299,111599390,64951778,1578305,0,83642335,148910370,0,0,0,0,0,0,0,0,0,0,0,0,1323196.2435461541,1106812.1955462629,1.19550205,0.83646867,0.02429964,1.33432961,1.28776051,0.62692271,0.00000000,0.00000706,0.00002373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.19550205,0.02429964,1.33432961,1.28776051,0.62692271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,30,3019.642,100.632,1,0,0,1,148418611,123197896,68029172,1597894,0,82974319,141938045,0,0,0,0,0,0,0,148418611,123197896,68029172,1597894,0,82974319,141938045,0,0,0,0,0,0,0,0,0,0,0,0,1474859.7898729453,1224237.4577090535,1.20471709,0.83007040,0.02348836,1.15211420,1.21968733,0.55905603,0.00000000,0.00000640,0.00002149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.20471709,0.02348836,1.15211420,1.21968733,0.55905603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,31,3120.274,100.632,1,0,0,1,147596869,120197324,66174683,1518682,0,82204543,151974862,0,0,0,0,0,0,0,147596869,120197324,66174683,1518682,0,82204543,151974862,0,0,0,0,0,0,0,14,0,1,0,0,1466702.0663448316,1194426.8511544052,1.22795470,0.81436229,0.02294959,1.26437808,1.24223554,0.55695316,0.00000000,0.00000656,0.00002214,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.22795470,0.02294959,1.26437808,1.24223554,0.55695316,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000
runE_compute_only,compute_only,E,32,3220.897,100.623,1,0,0,1,149456618,126198794,72142051,1760586,0,95075962,163598753,0,0,0,0,0,0,0,149456618,126198794,72142051,1760586,0,95075962,163598753,0,0,0,0,0,0,0,0,0,0,0,0,1485314.2171539192,1254175.7295476785,1.18429514,0.84438411,0.02440444,1.29635750,1.31789935,0.63614421,0.00000000,0.00000625,0.00002098,0.00000000,0.00003246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.18429514,0.02440444,1.29635750,1.31789935,0.63614421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,33,3321.511,100.614,1,0,0,1,154958577,124827159,68556309,1533236,0,80653476,146740376,0,0,0,0,0,0,0,154958577,124827159,68556309,1533236,0,80653476,146740376,0,0,0,0,0,0,0,0,0,0,0,0,1540128.5796540640,1240653.3333932334,1.24138511,0.80555179,0.02236462,1.17554847,1.17645593,0.52048410,0.00000000,0.00000632,0.00002121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.24138511,0.02236462,1.17554847,1.17645593,0.52048410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,34,3422.160,100.649,1,0,0,1,135613582,112168769,66592332,1650624,0,91193481,156192824,0,0,0,0,0,0,0,135613582,112168769,66592332,1650624,0,91193481,156192824,0,0,0,0,0,0,0,14,0,1,0,0,1347384.8919728571,1114449.6183412762,1.20901373,0.82712046,0.02478700,1.39248050,1.36942916,0.67245094,0.00000000,0.00000703,0.00002372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.20901373,0.02478700,1.39248050,1.36942916,0.67245094,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000
runE_compute_only,compute_only,E,35,3522.809,100.648,1,0,0,1,162591701,135106846,75087085,1682279,0,89410347,149156292,0,0,0,0,0,0,0,162591701,135106846,75087085,1682279,0,89410347,149156292,0,0,0,0,0,0,0,0,0,0,0,0,1615444.7119558309,1342366.4220090224,1.20343051,0.83095782,0.02240437,1.10398767,1.19075533,0.54990720,0.00000000,0.00000584,0.00001960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.20343051,0.02240437,1.10398767,1.19075533,0.54990720,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,36,3623.473,100.665,1,0,0,1,156066181,120515019,67123942,1548049,0,85658302,154158985,0,0,0,0,0,0,0,156066181,120515019,67123942,1548049,0,85658302,154158985,0,0,0,0,0,0,0,0,0,0,0,0,1550356.8515682907,1197192.6539519331,1.29499362,0.77220458,0.02306255,1.27916824,1.27612145,0.54885883,0.00000000,0.00000655,0.00002196,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.29499362,0.02306255,1.27916824,1.27612145,0.54885883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,37,3724.122,100.649,1,0,0,1,144802432,123539563,68817520,1712778,0,90889351,153290101,0,0,0,0,0,0,0,144802432,123539563,68817520,1712778,0,90889351,153290101,0,0,0,0,0,0,0,14,0,1,0,0,1438692.8288298505,1227434.3801413055,1.17211384,0.85315945,0.02488869,1.24081790,1.32072982,0.62767835,0.00000000,0.00000639,0.00002154,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.17211384,0.02488869,1.24081790,1.32072982,0.62767835,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000
runE_compute_only,compute_only,E,38,3824.667,100.545,1,0,0,1,155799891,125808508,68622627,1513896,0,79440397,140059250,0,0,0,0,0,0,0,155799891,125808508,68622627,1513896,0,79440397,140059250,0,0,0,0,0,0,0,0,0,0,0,0,1549560.0216178719,1251270.6724306515,1.23838915,0.80750062,0.02206118,1.11327328,1.15764144,0.50988737,0.00000000,0.00000627,0.00002105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.23838915,0.02206118,1.11327328,1.15764144,0.50988737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
